18412,Ironroot Treefolk,common,0.14,,0.10,,green,Jerry Tiritilli,1997-03-24,Fifth Edition
18413,Tooth Collector,uncommon,0.06,0.20,0.20,0.07,black,Bud Cook,2016-04-08,Shadows over Innistrad
18414,Opal Guardian,rare,0.17,0.26,0.08,0.98,white,Christopher Rush,2006-10-06,Time Spiral
18415,Vanguard Suppressor,rare,0.25,,0.74,,blue,Fajareka Setiawan,2022-10-07,"Warhammer 40,000 Commander"
18416,Skyscythe Engulfer,common,0.02,0.03,0.07,0.19,green,Helge C. Balzer,2023-02-03,Phyrexia: All Will Be One
18417,Mystic Retrieval,uncommon,0.28,,0.14,,red-blue,Izzy,2019-08-23,Commander 2019
18418,"Pharika, God of Affliction",mythic,3.13,7.56,3.24,8.49,black-green,Peter Mohrbacher,2014-05-02,Journey into Nyx
18419,Barkhide Troll,uncommon,0.11,0.30,0.02,0.20,green,Grzegorz Rutkowski,2019-07-12,Core Set 2020
18420,Groom's Finery,uncommon,0.03,0.07,0.02,0.10,black,Eric Deschamps,2021-11-19,Innistrad: Crimson Vow
18421,Liquimetal Torque,uncommon,0.67,0.95,0.53,0.50,none,Brian Snõddy,2021-06-18,Modern Horizons 2
18422,Eyeblight Cullers,common,0.05,,0.10,,black,Randy Vargas,2021-02-05,Kaldheim Commander
18423,"Ral, Storm Conduit",rare,1.35,2.55,0.92,1.65,red-blue,Wesley Burt,2019-05-03,War of the Spark
18424,Shivan Devastator,mythic,3.69,4.33,4.00,4.00,red,Brent Hollowell,2022-09-09,Dominaria United
18425,Domri Rade Emblem,common,0.42,,,,none,Tyler Jacobson,2017-03-17,Modern Masters 2017 Tokens
18426,Lys Alana Scarblade,uncommon,0.13,,0.02,,black,Christopher Moeller,2021-02-05,Kaldheim Commander
18427,Deadwood Treefolk,uncommon,0.19,,0.12,,green,Don Hazeltine,2013-11-01,Commander 2013
18428,Know Evil,common,0.84,,0.15,,none,Anthony Palumbo,2017-06-16,Archenemy: Nicol Bolas Schemes
18429,Crumbling Colossus,uncommon,0.02,,0.02,0.09,none,Michael C. Hayes,2011-07-15,Magic 2012
18430,Dream Leash,rare,0.24,1.27,0.49,0.49,blue,Alex Horley-Orlandelli,2005-10-07,Ravnica: City of Guilds
18431,Malevolent Whispers,uncommon,0.04,,0.09,,red,Greg Staples,2019-08-23,Commander 2019
18432,Phantom General,uncommon,0.15,,0.09,,white,Christopher Moeller,2013-03-15,Duel Decks: Sorin vs. Tibalt
18433,Vesperlark,uncommon,0.08,1.32,0.14,1.40,white,Raoul Vitale,2019-06-14,Modern Horizons
18434,Task Force,common,0.16,10.05,0.25,1.00,white,Gary Ruddell,1999-10-04,Mercadian Masques
18435,Bag End Porter,common,0.02,0.03,0.02,0.03,green,Daniel Correia,2023-06-23,The Lord of the Rings: Tales of Middle-earth
18436,Cunning Advisor,uncommon,8.27,,2.95,,black,Gao Jianzhang,1999-05-01,Portal Three Kingdoms
18437,Word of Seizing,rare,0.19,,0.89,,red,Vance Kovacs,2020-11-20,Commander Legends
18438,"Goro-Goro, Disciple of Ryusei",rare,0.62,0.70,0.57,0.50,red,Mike Jordana,2022-02-18,Kamigawa: Neon Dynasty
18439,Wildfield Borderpost,common,0.20,0.49,0.10,0.79,green-white,Zoltan Boros & Gabor Szikszai,2009-04-30,Alara Reborn
18440,Rubblebelt Boar,common,0.03,0.07,0.01,0.05,red,Tomasz Jedruszek,2018-10-05,Guilds of Ravnica
18441,Brion Stoutarm,rare,0.41,1.52,0.49,3.00,red-white,Zoltan Boros & Gabor Szikszai,2018-03-16,Masters 25
18442,"Ulamog, the Infinite Gyre",mythic,33.31,34.75,17.95,29.00,none,Aleksi Briclot,2022-07-08,Double Masters 2022
18443,Horn of Greed,rare,10.82,22.04,5.70,14.50,none,Jeff Miracola,2016-08-26,Conspiracy: Take the Crown
18444,Seismic Shift,common,0.11,0.26,0.10,0.05,red,James Paick,2018-04-27,Dominaria
18445,Chaos Charm,common,0.13,,0.02,,red,Steve Luke,1996-10-08,Mirage
18446,Realmwalker,rare,2.75,,2.21,,green,Zack Stella,2023-08-04,Commander Masters
18447,Graxiplon,uncommon,0.10,0.47,0.02,0.35,blue,Iain McCaig,2002-10-07,Onslaught
18448,Barbed Battlegear,uncommon,0.11,0.36,0.10,0.20,none,Steve Argyle,2010-10-01,Scars of Mirrodin
18449,Skysnare Spider,common,0.10,0.08,0.05,0.19,green,Filip Burburan,2023-08-04,Commander Masters
18450,Rune of Mortality,uncommon,0.09,0.23,0.19,0.17,black,Yeong-Hao Han,2021-02-05,Kaldheim
18451,Wizard's Retort,uncommon,0.10,,0.08,,blue,Grzegorz Rutkowski,2020-07-17,Jumpstart
18452,Spite // Malice,uncommon,0.47,,0.05,,black-blue,David Martin,2011-09-02,Duel Decks: Ajani vs. Nicol Bolas
18453,Kjeldoran Gargoyle,uncommon,0.10,0.25,0.05,0.50,white,Marcelo Vignali,2006-07-21,Coldsnap
18454,Over the Top,rare,0.13,0.17,0.20,0.40,red,Cristi Balanescu,2022-11-18,The Brothers' War
18455,Dire Fleet Ravager,mythic,0.19,,0.43,,black,Bram Sels,2022-06-10,Commander Legends: Battle for Baldur's Gate
18456,Deadly Brew,uncommon,0.12,0.21,0.11,0.30,black-green,Randy Vargas,2021-04-23,Strixhaven: School of Mages
18457,Gimme Five,uncommon,0.08,0.39,0.09,0.35,white,Jesper Ejsing,2017-12-08,Unstable
18458,Show and Tell,mythic,23.54,49.23,27.25,40.00,blue,Zack Stella,2016-08-26,Conspiracy: Take the Crown
18459,Map the Wastes,common,0.04,0.21,0.09,0.20,green,Volkan Baǵa,2015-01-23,Fate Reforged
18460,Bosk Banneret,common,0.27,14.02,0.11,1.35,green,Ralph Horsley,2008-02-01,Morningtide
18461,Hypnox,rare,1.24,64.61,0.24,49.99,black,Greg Staples,2002-02-04,Torment
18462,"Kalamax, the Stormsire",mythic,0.51,0.32,0.30,0.25,green-red-blue,Nicholas Gregory,2020-04-17,Commander 2020
18463,Phyrexian Atlas,common,0.04,0.06,0.02,0.09,none,Illustranesia,2023-02-03,Phyrexia: All Will Be One
18464,Ambitious Farmhand // Seasoned Cathar,uncommon,0.28,0.36,0.35,0.12,white,Bryan Sola,2021-09-24,Innistrad: Midnight Hunt
18465,"Orca, Siege Demon",rare,0.23,0.25,0.45,0.10,black-red,Daarken,2022-09-09,Dominaria United Commander
18466,Keen Duelist,rare,1.33,,1.35,,black,Lindsey Look,2021-04-23,Commander 2021
18467,"Rankle, Master of Pranks",rare,1.42,1.29,1.58,3.14,black,Dmitry Burmak,2023-08-04,Commander Masters
18468,Bamboozling Beeble,common,0.02,0.08,0.01,0.15,blue,Jeff Miracola,2022-10-07,Unfinity
18469,Welcome to the Fold,rare,0.11,0.28,0.11,0.25,blue,David Palumbo,2016-04-08,Shadows over Innistrad
18470,Rampaging Rendhorn,common,0.02,0.05,0.01,0.04,green,Ben Wootten,2019-01-25,Ravnica Allegiance
18471,"Geth, Thane of Contracts",rare,0.07,0.14,0.04,0.08,black,Martin de Diego Sádaba,2023-02-03,Phyrexia: All Will Be One
18472,Valakut Predator,common,0.04,0.18,0.03,0.10,red,Kev Walker,2015-10-02,Battle for Zendikar
18473,Fury Charm,common,0.09,0.20,0.02,0.18,red,John Avon,2017-11-17,Iconic Masters
18474,Firescreamer,common,0.12,1.27,0.25,0.49,black-red,Alan Pollack,2000-10-02,Invasion
18475,Mole Worms,uncommon,0.28,,0.10,,black,Adrian Smith,1997-03-24,Fifth Edition
18476,Boon Reflection,rare,4.86,4.66,1.36,1.96,white,Chris Seaman,2020-08-07,Double Masters
18477,Faerie Vandal,uncommon,0.08,0.10,0.11,0.19,blue,Irina Nordsol,2022-04-29,Streets of New Capenna
18478,Runed Crown,uncommon,0.02,0.16,0.05,0.05,none,Randy Gallegos,2021-02-05,Kaldheim
18479,Elusive Krasis,uncommon,0.11,0.71,0.35,0.99,green-blue,Wesley Burt,2013-02-01,Gatecrash
18480,Stomping Slabs,uncommon,0.13,0.38,0.02,0.15,red,Alex Horley-Orlandelli,2008-02-01,Morningtide
18481,"Molimo, Maro-Sorcerer",uncommon,0.11,0.22,0.02,0.25,green,Mark Zug,2023-08-04,Commander Masters
18482,Sarah's Wings,rare,0.35,,9.00,,white,Sarah Keortge,2021-08-20,Mystery Booster Playtest Cards 2021
18483,Font of Return,common,0.04,0.31,0.02,0.43,black,Daarken,2014-05-02,Journey into Nyx
18484,Glamer Spinners,uncommon,0.20,0.60,0.04,0.74,blue-white,Jesper Ejsing,2008-05-02,Shadowmoor
18485,Elvish Vatkeeper,uncommon,0.03,0.05,0.05,0.25,black-green,Nicholas Gregory,2023-04-21,March of the Machine
18486,Ruinous Gremlin,common,0.03,0.11,0.02,0.05,red,Steve Prescott,2016-09-30,Kaladesh
18487,Contested Cliffs,rare,0.40,,0.29,,green-red,Anthony S. Waters,2013-11-01,Commander 2013
18488,Vicious Battlerager,common,0.06,0.16,0.11,0.17,black,Cristi Balanescu,2022-06-10,Commander Legends: Battle for Baldur's Gate
18489,Parallax Inhibitor,rare,0.17,3.60,0.25,1.00,none,Greg Staples,2000-02-14,Nemesis
18490,Gwyllion Hedge-Mage,uncommon,0.10,,0.09,,black-white,Todd Lockwood,2017-06-09,Commander Anthology
18491,Knight of Malice,uncommon,0.17,0.65,0.14,0.15,black,Sidharth Chaturvedi,2018-04-27,Dominaria
18492,Collateral Damage,common,0.03,,1.02,,red,Ryan Barger,2020-07-17,Jumpstart
18493,"Aragorn and Arwen, Wed",mythic,,4.83,,2.26,green-white,Magali Villeneuve,2023-06-23,The Lord of the Rings: Tales of Middle-earth
18494,Makindi Shieldmate,common,0.11,0.26,0.05,0.19,white,Howard Lyon,2009-10-02,Zendikar
18495,Sol'kanar the Swamp King,special,0.29,12.67,1.24,10.00,black-red-blue,Richard Kane Ferguson,2006-10-06,Time Spiral Timeshifted
18496,Neck Snap,common,0.06,0.27,0.02,0.47,white,Dominick Domingo,2007-10-12,Lorwyn
18497,Ravenous Skirge,common,0.14,,0.10,,black,Ron Spencer,1998-10-12,Urza's Saga
18498,Norin the Wary,rare,1.92,19.72,1.08,8.00,red,Heather Hudson,2006-10-06,Time Spiral
18499,Roar of the Wurm,uncommon,0.10,,0.06,,green,Kev Walker,2017-03-31,Duel Decks: Mind vs. Might
18500,Bedeck // Bedazzle,rare,0.07,0.19,0.15,1.00,black-red,Randy Vargas,2019-01-25,Ravnica Allegiance
18501,Keymaster Rogue,common,0.11,0.10,0.10,0.09,blue,Winona Nelson,2013-02-01,Gatecrash
18502,"Ukkima, Stalking Shadow",mythic,1.30,0.26,0.28,0.97,black-blue,Daarken,2020-04-17,Commander 2020
18503,Quillspike,uncommon,0.84,5.31,0.39,2.50,black-green,Carl Critchlow,2008-07-25,Eventide
18504,Infernal Harvest,common,0.13,,0.02,,black,Nathalie Hertz,1997-02-03,Visions
18505,Dryad Militant,uncommon,0.13,2.22,0.25,0.64,green-white,Terese Nielsen,2012-10-05,Return to Ravnica
18506,Llanowar Druid,common,0.26,,0.20,,green,Pete Venters,1997-06-09,Weatherlight
18507,Arcanum Wings,uncommon,0.29,9.12,0.15,2.66,blue,Carl Frank,2007-05-04,Future Sight
18508,Pillar Tombs of Aku,rare,1.12,,1.01,,black,Terese Nielsen,1997-02-03,Visions
18509,Vigorous Charge,common,0.12,0.29,0.05,0.37,green-white,Scott M. Fischer,2000-10-02,Invasion
18510,Bound in Silence,common,0.02,0.11,0.02,0.25,white,William Simpson,2021-03-19,Time Spiral Remastered
18511,Crater's Claws,rare,0.17,0.94,0.04,0.29,red,Noah Bradley,2014-09-26,Khans of Tarkir
18512,Flux,common,0.28,,0.45,,blue,Richard Kane Ferguson,1997-06-09,Weatherlight
18513,Seedling Charm,common,0.24,,0.25,,green,Stuart Griffin,1996-10-08,Mirage
18514,Blazing Hope,uncommon,0.03,0.28,0.10,0.20,white,Clint Cearley,2018-01-19,Rivals of Ixalan
18515,Back to Nature,uncommon,0.26,5.38,0.29,2.00,green,Howard Lyon,2014-07-18,Magic 2015
18516,Nantuko Cultivator,uncommon,0.04,0.45,0.09,0.19,green,Jehan Choo,2019-06-14,Modern Horizons
18517,Rukh,common,6.44,,,,red,"Edward P. Beard, Jr.",2003-01-01,Magic Player Rewards 2003
18518,Seasoned Weaponsmith,rare,0.12,,6.74,,red,Mark L. Gottlieb,2021-08-20,Mystery Booster Playtest Cards 2021
18519,Genetic Recombinator,uncommon,0.18,1.49,0.01,1.00,none,Chuck Lukacs,2017-12-08,Unstable
18520,Nightmare Shepherd,rare,0.46,0.43,0.39,0.47,black,Tyler Jacobson,2020-01-24,Theros Beyond Death
18521,Lost Legion,common,0.04,0.15,0.01,0.25,black,Anastasia Ovchinnikova,2019-10-04,Throne of Eldraine
18522,Blighted Fen,uncommon,0.09,0.44,0.25,0.19,black,Jonas De Ro,2015-10-02,Battle for Zendikar
18523,Explore,common,0.16,,0.11,,green,John Avon,2022-09-09,Dominaria United Commander
18524,Squelch,uncommon,0.26,2.99,0.05,1.50,blue,Matt Cavotta,2004-10-01,Champions of Kamigawa
18525,Sage's Knowledge,common,3.66,,2.00,,blue,Ding Songjian,1999-05-01,Portal Three Kingdoms
18526,Benthic Biomancer,rare,0.38,1.35,0.25,0.89,blue,Daarken,2019-01-25,Ravnica Allegiance
18527,Sever the Bloodline,rare,0.08,,0.13,,black,Clint Cearley,2022-04-29,New Capenna Commander
18528,Myr Turbine,rare,4.56,21.61,6.15,8.15,none,Randis Albion,2011-02-04,Mirrodin Besieged
18529,Fountain of Youth,uncommon,0.26,4.75,0.29,0.50,none,Dan Scott,2007-07-13,Tenth Edition
18530,Path of the Pyromancer,rare,0.50,,1.29,,red,Dominik Mayer,2023-04-21,March of the Machine Commander
18531,Nest Robber,common,0.06,0.34,0.34,0.10,red,Jonathan Kuo,2017-09-29,Ixalan
18532,Elite Scaleguard,uncommon,0.11,0.19,0.09,0.17,white,Steve Prescott,2023-08-04,Commander Masters
18533,Didn't Say Please,common,0.11,0.39,0.23,0.19,blue,Jason A. Engle,2019-10-04,Throne of Eldraine
18534,Spawnsire of Ulamog,rare,25.20,30.25,9.38,6.95,none,Izzy,2010-04-23,Rise of the Eldrazi
18535,Synchronous Sliver,common,0.29,5.50,0.05,0.45,blue,E. M. Gist,2007-02-02,Planar Chaos
18536,Shaleskin Bruiser,uncommon,0.18,0.35,0.20,0.20,red,Mark Zug,2002-10-07,Onslaught
18537,Cartouche of Solidarity,common,0.14,5.32,0.17,4.25,white,Kieran Yanner,2017-04-28,Amonkhet
18538,Experiment Five,rare,0.25,,3.00,,green,Gavin Verhey,2021-08-20,Mystery Booster Playtest Cards 2021
18539,Jhessian Thief,common,0.09,0.27,0.02,0.19,blue,Miles Johnston,2017-11-17,Iconic Masters
18540,Sawtooth Loon,uncommon,0.99,,0.02,,blue-white,Heather Hudson,2012-03-30,Duel Decks: Venser vs. Koth
18541,Fungal Rebirth,uncommon,0.09,0.27,0.14,0.20,green,Nicholas Gregory,2020-07-03,Core Set 2021
18542,Ineffable Blessing,rare,2.13,,1.75,9.99,green,Milivoj Ćeran,2017-12-08,Unstable
18543,Door to Nothingness,rare,0.87,5.03,0.50,5.00,black-green-red-blue-white,Svetlin Velinov,2012-07-13,Magic 2013
18544,Serra Avenger,rare,0.38,2.10,0.79,0.45,white,Scott M. Fischer,2021-03-19,Time Spiral Remastered
18545,Evil Presents,rare,,212.68,,155.00,black,Paul Bonner,2008-12-01,Happy Holidays
18546,Keening Apparition,common,0.07,0.40,0.02,0.15,white,Terese Nielsen,2012-10-05,Return to Ravnica
18547,Brazen Cannonade,rare,3.38,,4.69,,red,Ralph Horsley,2022-12-02,Jumpstart 2022
18548,Shadow Summoning,uncommon,0.04,0.14,0.03,0.04,black-white,Campbell White,2023-06-23,The Lord of the Rings: Tales of Middle-earth
18549,Duskwielder,common,0.01,0.10,0.15,0.04,black,Daarken,2021-02-05,Kaldheim
18550,Kinjalli's Sunwing,rare,4.48,3.19,1.38,1.80,white,Simon Dominic,2017-09-29,Ixalan
18551,Geist-Fueled Scarecrow,uncommon,0.07,0.30,0.02,0.09,none,Adam Paquette,2016-07-22,Eldritch Moon
18552,Implement of Ferocity,common,0.03,0.21,0.07,0.03,green,Jason Kang,2017-01-20,Aether Revolt
18553,Battle Cry,uncommon,0.24,,0.07,,white,Douglas Shuler,1995-06-03,Ice Age
18554,Promised Kannushi,common,0.10,0.47,0.02,0.09,green,Matt Thompson,2005-06-03,Saviors of Kamigawa
18555,Shadow Glider,common,0.04,,0.01,0.14,white,Steve Prescott,2015-10-02,Battle for Zendikar
18556,Glimmervoid,rare,3.31,5.05,5.50,8.00,none,Lars Grant-West,2020-08-07,Double Masters
18557,Monstrous War-Leech,uncommon,0.03,0.04,0.02,0.05,black-blue,Christopher Burdett,2022-09-09,Dominaria United
18558,Hallowed Healer,common,0.13,0.28,0.24,0.49,white,Ben Thompson,2001-10-01,Odyssey
18559,Mogg Flunkies,common,0.03,,0.20,0.13,red,Brom,2018-03-16,Masters 25
18560,Synod Artificer,rare,0.43,3.78,0.10,1.10,blue,Mark Zug,2004-02-06,Darksteel
18561,Dimensional Infiltrator,rare,0.17,0.42,0.35,0.78,blue,Chase Stone,2016-01-22,Oath of the Gatewatch
18562,Far Traveler,uncommon,0.16,0.98,0.10,0.54,white,Alix Branwyn,2022-06-10,Commander Legends: Battle for Baldur's Gate
18563,Sigil of Valor,uncommon,0.16,1.46,0.05,0.49,none,Dan Scott,2015-07-17,Magic Origins
18564,Nightveil Predator,uncommon,0.14,1.12,0.07,0.29,black-blue,Darek Zabrocki,2018-10-05,Guilds of Ravnica
18565,Grid Monitor,rare,2.57,10.02,0.91,5.00,none,Arnie Swekel,2003-10-02,Mirrodin
18566,Oath of Ghouls,rare,5.28,,5.16,,black,Brom,1998-06-15,Exodus
18567,Hydroblast,uncommon,2.36,17.72,3.73,16.90,blue,Lake Hurwitz,2016-06-10,Eternal Masters
18568,Tempest Djinn,rare,0.23,0.35,0.29,0.46,blue,Zezhou Chen,2018-04-27,Dominaria
18569,Tangleroot,rare,0.79,8.09,0.15,1.30,green,Dana Knutson,2003-10-02,Mirrodin
18570,Tectonic Rift,common,0.01,0.07,0.01,0.18,red,John Avon,2019-07-12,Core Set 2020
18571,Magmatic Core,uncommon,0.15,0.47,0.02,0.05,red,Matt Cavotta,2006-07-21,Coldsnap
18572,No Mercy,rare,9.91,89.99,8.10,60.00,black,Mark Tedin,1999-02-15,Urza's Legacy
18573,Green Mana Battery,rare,0.26,,0.09,,green,Christopher Rush,1995-04-01,Fourth Edition
18574,Sudden Edict,uncommon,0.08,0.22,0.22,0.39,black,Ryan Yee,2021-06-18,Modern Horizons 2
18575,Weight of the Underworld,common,0.03,0.10,0.01,0.08,black,Wesley Burt,2015-07-17,Magic Origins
18576,Sphere of Annihilation,rare,0.10,0.17,0.21,0.23,black,Jason Felix,2021-07-23,Adventures in the Forgotten Realms
18577,Strict Proctor,rare,0.68,0.85,0.71,0.50,white,Jokubas Uogintas,2021-04-23,Strixhaven: School of Mages
18578,Gwaihir the Windlord,uncommon,0.04,0.12,0.07,0.20,blue-white,Axel Sauerwald,2023-06-23,The Lord of the Rings: Tales of Middle-earth
18579,"Liliana, Heretical Healer // Liliana, Defiant Necromancer",mythic,2.75,4.01,3.10,8.45,black,Bastien L. Deharme,2022-01-28,Commander Collection: Black
18580,Goblin Warrior,common,0.29,,,,green-red,Dave Allsop,2017-03-17,Modern Masters 2017 Tokens
18581,Khorvath Brightflame,rare,0.43,4.19,0.59,1.75,red,Carmen Sinek,2018-06-08,Battlebond
18582,Abyssal Hunter,rare,0.28,,0.21,,black,Steve Luke,1999-04-21,Classic Sixth Edition
18583,Secrets of the Dead,uncommon,0.19,,0.15,,blue,Eytan Zana,2019-08-23,Commander 2019
18584,Wall of One Thousand Cuts,common,0.03,0.10,0.04,0.09,white,Greg Staples,2019-06-14,Modern Horizons
18585,Thassa's Devourer,common,0.06,0.24,0.02,0.05,blue,David Palumbo,2014-05-02,Journey into Nyx
18586,"Galadriel, Elven-Queen",mythic,0.23,0.20,0.35,0.49,green-blue,Axel Sauerwald,2023-06-23,Tales of Middle-earth Commander
18587,Zodiac Snake,common,5.50,,2.89,,black,Qi Baocheng,1999-05-01,Portal Three Kingdoms
18588,Pyreheart Wolf,uncommon,0.23,6.88,0.22,0.72,red,Lars Grant-West,2012-02-03,Dark Ascension
18589,Release the Dogs,uncommon,0.13,,1.19,,white,Jason Kang,2020-07-17,Jumpstart
18590,Pennon Blade,uncommon,0.04,0.20,0.02,0.10,none,Alex Horley-Orlandelli,2020-11-20,Commander Legends
18591,Aetherling,rare,0.22,1.05,0.09,1.41,blue,Tyler Jacobson,2013-05-03,Dragon's Maze
18592,Megatherium,rare,0.24,,0.20,16.99,green,Paolo Parente,1999-10-04,Mercadian Masques
18593,Superior Numbers,uncommon,0.23,,0.25,,green,Geofrey Darrow,1996-10-08,Mirage
18594,Dictate of Heliod,rare,0.42,,0.24,,white,Terese Nielsen,2015-11-13,Commander 2015
18595,Dukhara Scavenger,common,0.04,0.24,0.01,0.05,black,Sidharth Chaturvedi,2016-09-30,Kaladesh
18596,Encroach,uncommon,0.17,4.18,0.06,19.95,black,rk post & Mark Tedin,1999-06-07,Urza's Destiny
18597,Carnival // Carnage,uncommon,0.05,0.12,0.02,0.18,black-red,Zoltan Boros,2019-01-25,Ravnica Allegiance
18598,Faithful Mending,uncommon,0.43,1.76,0.60,1.25,blue-white,Caroline Gariba,2021-09-24,Innistrad: Midnight Hunt
18599,Patagia Viper,uncommon,0.16,,0.15,,green-blue,Christopher Moeller,2015-11-13,Commander 2015
18600,Ohran Frostfang,rare,4.49,4.74,6.04,9.23,green,Torstein Nordstrand,2023-08-04,Commander Masters
18601,Autograph Book,uncommon,0.05,0.17,0.09,0.15,none,Ben Maier,2022-10-07,Unfinity
18602,Gang of Elk,uncommon,0.24,,0.08,,green,Thomas Gianni,2001-04-11,Seventh Edition
18603,Pull Under,common,0.13,0.25,0.02,0.10,black,Ron Spencer,2004-10-01,Champions of Kamigawa
18604,Haunting Hymn,uncommon,0.04,0.15,0.09,0.10,black,rk post,2017-11-17,Iconic Masters
18605,Surge of Salvation,uncommon,1.24,5.21,0.82,1.43,white,Dominik Mayer,2023-04-21,March of the Machine
18606,Rhonas's Monument,uncommon,2.68,,0.82,,none,Cliff Childs,2018-11-16,Game Night
18607,Independent Troops,common,0.94,,0.59,,red,Kuang Sheng,1999-05-01,Portal Three Kingdoms
18608,Summoner's Bane,uncommon,0.10,,0.10,,blue,Cyril Van Der Haegen,2014-03-14,Duel Decks: Jace vs. Vraska
18609,Curse of Vengeance,rare,4.21,,4.00,,black,Bastien L. Deharme,2016-11-11,Commander 2016
18610,Kapsho Kitefins,uncommon,0.10,0.34,0.19,0.35,blue,Ryan Yee,2014-07-18,Magic 2015
18611,Azorius Ploy,uncommon,0.10,0.35,0.02,0.15,blue-white,Michael Sutfin,2006-05-05,Dissension
18612,Commander Eesha,rare,2.10,50.00,0.40,19.99,white,Rebecca Guay,2002-05-27,Judgment
18613,Elusive Spellfist,common,0.07,0.22,0.09,0.08,blue,Viktor Titov,2017-11-17,Iconic Masters
18614,Dragon Tempest,uncommon,4.05,10.04,4.99,9.95,red,Willian Murai,2017-11-17,Iconic Masters
18615,Thallid Omnivore,common,0.03,0.29,0.01,0.50,black,Mathias Kollros,2018-04-27,Dominaria
18616,Eternity Snare,uncommon,0.04,0.21,0.02,0.15,blue,Min Yum,2014-02-07,Born of the Gods
18617,Shifty Doppelganger,rare,0.36,6.10,0.72,8.19,blue,Greg Staples,2001-10-01,Odyssey
18618,"Akroma, Vision of Ixidor",mythic,3.48,5.82,4.19,6.75,white,Chris Rahn,2020-11-20,Commander Legends
18619,Hazerider Drake,uncommon,0.22,,0.15,,blue-white,Zina Saunders,1996-10-08,Mirage
18620,"Falco Spara, Pactweaver",mythic,0.44,0.46,0.75,1.40,green-blue-white,Kieran Yanner,2022-04-29,Streets of New Capenna
18621,Glimmer of Genius,uncommon,0.04,0.38,0.22,0.10,blue,Tommy Arnold,2016-09-30,Kaladesh
18622,Ranger of Eos,rare,1.18,4.92,1.00,4.99,white,Ryan Pancoast,2017-03-17,Modern Masters 2017
18623,Tangleweave Armor,rare,0.16,0.25,0.25,0.35,green,Johann Bodin,2023-02-03,Phyrexia: All Will Be One Commander
18624,Disorienting Glower,common,0.25,,,,none,Tomasz Jedruszek,2013-10-19,Face the Hydra
18625,Bladebrand,common,0.02,0.07,0.02,0.05,black,Khurrum,2021-09-24,Innistrad: Midnight Hunt
18626,Fallowsage,uncommon,0.21,,0.18,,blue,Paolo Parente,2023-04-21,March of the Machine Commander
18627,Tolarian Terror,common,0.61,2.15,0.98,1.49,blue,Vincent Christiaens,2022-09-09,Dominaria United
18628,Living Wish,rare,0.45,2.49,1.00,2.25,green,Hideaki Takamura,2018-03-16,Masters 25
18629,Skeletal Changeling,common,0.31,4.25,0.07,4.00,black,Alan Pollack,2007-10-12,Lorwyn
18630,Serpentine,rare,0.13,0.26,0.13,0.81,green,Kari Christensen,2017-12-08,Unstable
18631,Break the Spell,common,0.40,,0.12,0.18,white,Miranda Meeks,2023-09-08,Wilds of Eldraine
18632,The Great Aurora,mythic,0.71,8.21,0.48,2.50,green,Sam Burley,2015-07-17,Magic Origins
18633,Null Caller,uncommon,0.02,0.06,0.20,0.13,black,Darek Zabrocki,2020-11-20,Commander Legends
18634,Daring Archaeologist,rare,0.08,0.27,0.10,0.15,white,Sidharth Chaturvedi,2018-04-27,Dominaria
